id,sex,age_adjusted,age_cat,,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,,,
6446,Male,30,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
6447,Male,20,Less than 25,,African-American,0,4,0,0,0,,,Less than 25
6448,Male,26,25 - 45,,Caucasian,0,6,0,0,4,,,25 - 45
6449,Male,48,Greater than 45,,African-American,0,5,0,0,11,,,Greater than 45
6450,Male,30,25 - 45,,African-American,0,5,0,0,1,,,25 - 45
6451,Male,27,25 - 45,,African-American,0,2,0,0,12,,,25 - 45
6453,Male,37,25 - 45,,African-American,0,10,1,0,13,,,25 - 45
6458,Female,33,25 - 45,,Hispanic,0,2,0,0,0,,,25 - 45
6459,Male,57,Greater than 45,,African-American,0,6,0,0,15,,,Greater than 45
6462,Male,21,Less than 25,,African-American,0,8,0,2,3,,,Less than 25
6466,Male,50,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
6468,Female,60,Greater than 45,,African-American,0,1,0,0,1,,,Greater than 45
6469,Male,18,Less than 25,,Other,0,4,0,0,0,,,Less than 25
6470,Female,19,Less than 25,,African-American,0,7,0,0,0,,,Less than 25
6471,Male,46,Greater than 45,,Caucasian,0,9,0,0,28,,,Greater than 45
6473,Male,32,25 - 45,,African-American,0,5,0,0,7,,,25 - 45
6477,Male,56,Greater than 45,,Caucasian,0,5,0,0,4,,,Greater than 45
6478,Female,38,25 - 45,,Hispanic,0,3,0,0,4,,,25 - 45
6480,Male,34,25 - 45,,African-American,3,8,0,0,16,,,25 - 45
6481,Female,20,Less than 25,,African-American,0,4,0,0,0,,,Less than 25
6483,Male,53,Greater than 45,,Caucasian,0,2,0,0,13,,,Greater than 45
6484,Female,50,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
6485,Male,53,Greater than 45,,African-American,0,2,0,0,0,,,Greater than 45
6488,Female,48,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
6490,Male,19,Less than 25,,African-American,0,5,0,0,0,,,Less than 25
6491,Female,41,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
6492,Male,27,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
6495,Male,26,25 - 45,,Asian,0,1,0,0,0,,,25 - 45
6496,Male,21,Less than 25,,Caucasian,0,2,0,0,0,,,Less than 25
6497,Male,26,25 - 45,,African-American,0,8,0,0,7,,,25 - 45
6500,Female,21,Less than 25,,Caucasian,0,4,0,0,0,,,Less than 25
6501,Female,72,Greater than 45,,African-American,0,1,0,0,0,,,Greater than 45
6502,Male,25,25 - 45,,African-American,0,7,0,1,8,,,25 - 45
6503,Male,34,25 - 45,,Hispanic,0,2,0,0,1,,,25 - 45
6505,Male,26,25 - 45,,Caucasian,0,2,0,0,5,,,25 - 45
6508,Female,32,25 - 45,,African-American,0,3,0,0,5,,,25 - 45
6511,Male,27,25 - 45,,African-American,0,6,0,0,1,,,25 - 45
6512,Male,34,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
6514,Male,23,25 - 45,,Caucasian,0,4,0,0,2,,,25 - 45
6520,Female,24,25 - 45,,African-American,0,5,0,0,1,,,25 - 45
6522,Male,19,Less than 25,,African-American,0,4,1,0,3,,,Less than 25
6524,Male,25,25 - 45,,Caucasian,0,3,0,0,0,,,25 - 45
6525,Male,48,Greater than 45,,Caucasian,0,1,0,0,1,,,Greater than 45
6527,Female,21,Less than 25,,African-American,0,2,0,0,0,,,Less than 25
6528,Male,27,25 - 45,,African-American,1,6,2,0,6,,,25 - 45
6529,Male,18,Less than 25,,Other,0,3,0,0,0,,,Less than 25
6531,Male,21,Less than 25,,African-American,0,9,0,2,1,,,Less than 25
6533,Female,21,Less than 25,,Hispanic,0,4,1,0,2,,,Less than 25
6534,Female,30,25 - 45,,African-American,0,7,0,0,5,,,25 - 45
6535,Male,18,Less than 25,,Caucasian,1,3,0,0,1,,,Less than 25
6536,Male,56,Greater than 45,,Caucasian,0,1,0,0,3,,,Greater than 45
6537,Male,23,25 - 45,,Caucasian,0,4,0,0,4,,,25 - 45
6546,Male,26,25 - 45,,Hispanic,0,8,0,0,2,,,25 - 45
6547,Male,21,Less than 25,,Hispanic,0,5,0,0,2,,,Less than 25
6548,Male,20,Less than 25,,African-American,0,5,0,2,1,,,Less than 25
6550,Male,53,Greater than 45,,African-American,0,5,0,0,12,,,Greater than 45
6552,Female,46,Greater than 45,,Caucasian,0,4,0,0,8,,,Greater than 45
6554,Female,23,25 - 45,,African-American,0,4,0,0,0,,,25 - 45
6558,Male,64,Greater than 45,,Caucasian,0,1,0,0,1,,,Greater than 45
6560,Female,52,Greater than 45,,African-American,0,4,0,0,6,,,Greater than 45
6564,Male,31,25 - 45,,Caucasian,0,3,0,0,0,,,25 - 45
6566,Male,22,25 - 45,,African-American,0,9,0,0,9,,,25 - 45
6570,Male,44,Greater than 45,,Caucasian,0,4,0,0,2,,,Greater than 45
6571,Male,48,Greater than 45,,African-American,0,8,0,1,12,,,Greater than 45
6573,Male,22,25 - 45,,Other,0,2,0,0,0,,,25 - 45
6574,Female,28,25 - 45,,African-American,0,2,0,0,2,,,25 - 45
6577,Male,33,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
6580,Male,46,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
6583,Male,28,25 - 45,,African-American,0,7,0,0,0,,,25 - 45
6584,Male,27,25 - 45,,Caucasian,0,3,0,1,1,,,25 - 45
6585,Male,26,25 - 45,,African-American,1,9,0,0,3,,,25 - 45
6586,Female,50,Greater than 45,,Caucasian,0,5,0,0,6,,,Greater than 45
6589,Female,24,25 - 45,,African-American,0,5,0,0,1,,,25 - 45
6591,Female,63,Greater than 45,,African-American,0,1,0,0,0,,,Greater than 45
6592,Female,57,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
6593,Male,56,Greater than 45,,African-American,0,1,0,0,0,,,Greater than 45
6594,Male,21,Less than 25,,African-American,0,7,0,0,0,,,Less than 25
6595,Male,37,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
6596,Male,49,Greater than 45,,African-American,0,1,0,0,0,,,Greater than 45
6597,Male,31,25 - 45,,African-American,1,9,0,0,10,,,25 - 45
6600,Male,27,25 - 45,,Hispanic,0,2,0,0,1,,,25 - 45
6604,Male,35,25 - 45,,African-American,0,3,0,0,2,,,25 - 45
6605,Female,20,Less than 25,,African-American,0,8,0,0,0,,,Less than 25
6606,Male,40,25 - 45,,African-American,0,5,0,0,0,,,25 - 45
6608,Male,30,25 - 45,,Caucasian,0,9,0,0,5,,,25 - 45
6613,Male,24,25 - 45,,African-American,0,2,0,0,2,,,25 - 45
6615,Female,44,Greater than 45,,Other,0,1,0,0,0,,,Greater than 45
6616,Male,26,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
6621,Male,25,25 - 45,,Hispanic,0,2,0,0,0,,,25 - 45
6626,Male,23,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
6631,Male,41,25 - 45,,African-American,0,5,0,0,0,,,25 - 45
6637,Female,29,25 - 45,,Caucasian,0,1,0,1,0,,,25 - 45
6638,Male,19,Less than 25,,African-American,0,4,0,0,1,,,Less than 25
6642,Male,33,25 - 45,,Caucasian,0,3,0,0,2,,,25 - 45
6646,Male,25,25 - 45,,African-American,0,7,0,0,0,,,25 - 45
6650,Male,21,Less than 25,,African-American,0,8,0,0,0,,,Less than 25
6651,Female,29,25 - 45,,African-American,0,4,0,0,3,,,25 - 45
6654,Male,18,Less than 25,,African-American,0,7,0,0,1,,,Less than 25
6655,Female,39,25 - 45,,African-American,0,1,0,0,1,,,25 - 45
6658,Male,37,25 - 45,,African-American,0,4,0,0,0,,,25 - 45
6659,Male,19,Less than 25,,African-American,0,7,0,0,0,,,Less than 25
6660,Male,36,25 - 45,,Caucasian,0,2,0,0,2,,,25 - 45
6662,Male,38,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
6663,Male,36,25 - 45,,African-American,0,4,0,0,1,,,25 - 45
6667,Female,21,Less than 25,,African-American,0,4,0,0,1,,,Less than 25
6668,Male,26,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
6670,Male,23,25 - 45,,Caucasian,0,5,0,0,2,,,25 - 45
6671,Female,21,Less than 25,,Caucasian,0,6,0,0,0,,,Less than 25
6672,Male,19,Less than 25,,African-American,0,10,0,1,1,,,Less than 25
6679,Female,24,25 - 45,,Other,0,7,0,0,4,,,25 - 45
6681,Male,23,25 - 45,,African-American,0,9,3,0,3,,,25 - 45
6685,Male,40,25 - 45,,African-American,0,5,0,0,0,,,25 - 45
6687,Male,36,25 - 45,,Caucasian,0,8,0,0,10,,,25 - 45
6688,Male,40,25 - 45,,Caucasian,0,4,0,0,0,,,25 - 45
6689,Male,43,Greater than 45,,Caucasian,0,1,0,0,1,,,Greater than 45
6690,Male,22,25 - 45,,African-American,0,10,1,0,7,,,25 - 45
6692,Male,31,25 - 45,,Caucasian,0,2,0,0,0,,,25 - 45
6693,Male,22,25 - 45,,Caucasian,0,3,0,0,0,,,25 - 45
6696,Male,20,Less than 25,,African-American,0,7,0,0,0,,,Less than 25
6697,Male,36,25 - 45,,Caucasian,0,5,0,0,0,,,25 - 45
6698,Male,24,25 - 45,,African-American,0,8,0,0,12,,,25 - 45
6699,Female,33,25 - 45,,Caucasian,0,7,0,0,4,,,25 - 45
6702,Female,36,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
6703,Male,27,25 - 45,,African-American,0,2,0,0,4,,,25 - 45
6704,Male,27,25 - 45,,Caucasian,0,5,0,0,1,,,25 - 45
6705,Female,27,25 - 45,,Caucasian,0,8,0,0,0,,,25 - 45
6706,Male,23,25 - 45,,African-American,1,10,1,0,18,,,25 - 45
6708,Male,28,25 - 45,,African-American,0,2,0,0,2,,,25 - 45
6713,Male,32,25 - 45,,Other,0,2,0,0,0,,,25 - 45
6715,Female,22,25 - 45,,African-American,0,5,0,0,0,,,25 - 45
6717,Female,23,25 - 45,,Caucasian,0,6,0,0,1,,,25 - 45
6719,Male,35,25 - 45,,African-American,0,7,0,0,2,,,25 - 45
6721,Female,34,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
6722,Male,31,25 - 45,,Caucasian,0,5,0,1,3,,,25 - 45
6729,Female,35,25 - 45,,Hispanic,0,2,0,0,0,,,25 - 45
6730,Female,29,25 - 45,,African-American,0,6,0,0,0,,,25 - 45
6732,Male,18,Less than 25,,Caucasian,1,9,0,0,1,,,Less than 25
6733,Male,19,Less than 25,,African-American,0,4,0,0,0,,,Less than 25
6735,Female,49,Greater than 45,,Hispanic,0,1,0,0,0,,,Greater than 45
6737,Male,22,Less than 25,,African-American,0,4,0,0,2,,,Less than 25
6739,Male,46,Greater than 45,,African-American,0,8,0,0,0,,,Greater than 45
6744,Male,23,25 - 45,,African-American,0,10,1,0,3,,,25 - 45
6747,Male,20,Less than 25,,African-American,0,9,0,1,5,,,Less than 25
6749,Female,21,Less than 25,,Caucasian,0,10,0,0,0,,,Less than 25
6751,Male,32,25 - 45,,Caucasian,0,2,0,0,2,,,25 - 45
6754,Female,20,Less than 25,,Hispanic,0,4,0,0,0,,,Less than 25
6755,Female,18,Less than 25,,African-American,0,4,0,0,0,,,Less than 25
6756,Male,29,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
6758,Female,36,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
6760,Male,30,25 - 45,,African-American,0,7,0,0,2,,,25 - 45
6763,Female,33,25 - 45,,Caucasian,0,2,0,0,0,,,25 - 45
6766,Male,27,25 - 45,,African-American,0,8,1,1,8,,,25 - 45
6771,Male,50,Greater than 45,,African-American,0,7,0,0,4,,,Greater than 45
6773,Female,26,25 - 45,,Caucasian,0,2,0,0,0,,,25 - 45
6774,Male,35,25 - 45,,Hispanic,0,2,0,0,2,,,25 - 45
6775,Male,24,25 - 45,,African-American,0,9,1,0,9,,,25 - 45
6776,Male,53,Greater than 45,,Caucasian,0,3,0,0,0,,,Greater than 45
6778,Male,19,Less than 25,,African-American,1,7,0,0,1,,,Less than 25
6780,Female,32,25 - 45,,African-American,0,1,0,0,1,,,25 - 45
6782,Male,21,Less than 25,,Hispanic,0,8,0,0,2,,,Less than 25
6783,Female,45,Greater than 45,,African-American,0,9,1,1,21,,,Greater than 45
6788,Male,58,Greater than 45,,African-American,0,3,0,0,12,,,Greater than 45
6791,Male,54,Greater than 45,,African-American,0,1,0,0,3,,,Greater than 45
6793,Female,36,25 - 45,,Caucasian,0,3,0,0,2,,,25 - 45
6794,Male,23,25 - 45,,Caucasian,4,4,0,1,13,,,25 - 45
6796,Male,22,Less than 25,,African-American,0,2,0,0,0,,,Less than 25
6800,Male,18,Less than 25,,African-American,0,3,0,0,0,,,Less than 25
6801,Male,42,25 - 45,,Caucasian,0,8,0,0,1,,,25 - 45
6802,Female,36,25 - 45,,Caucasian,0,1,0,0,1,,,25 - 45
6803,Male,53,Greater than 45,,African-American,0,2,0,0,5,,,Greater than 45
6804,Male,40,25 - 45,,Caucasian,0,2,0,0,2,,,25 - 45
6808,Male,30,25 - 45,,Other,0,1,0,0,0,,,25 - 45
6809,Male,26,25 - 45,,African-American,0,6,0,0,0,,,25 - 45
6810,Male,19,Less than 25,,African-American,0,9,0,0,1,,,Less than 25
6811,Male,20,Less than 25,,African-American,0,9,0,0,3,,,Less than 25
6812,Male,22,Less than 25,,Caucasian,0,4,0,1,1,,,Less than 25
6813,Male,43,Greater than 45,,Other,0,1,0,0,0,,,Greater than 45
6815,Male,19,Less than 25,,African-American,0,9,1,0,2,,,Less than 25
6816,Female,27,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
6818,Female,47,Greater than 45,,Caucasian,0,4,0,0,0,,,Greater than 45
6819,Male,34,25 - 45,,Hispanic,1,2,0,0,2,,,25 - 45
6820,Male,23,25 - 45,,African-American,0,3,0,0,1,,,25 - 45
6824,Male,42,Greater than 45,,Hispanic,0,3,0,0,13,,,Greater than 45
6827,Male,21,25 - 45,,African-American,0,4,0,0,0,,,25 - 45
6830,Female,21,Less than 25,,Caucasian,0,9,0,0,3,,,Less than 25
6834,Male,35,25 - 45,,Hispanic,0,1,0,0,1,,,25 - 45
6836,Male,19,Less than 25,,Caucasian,0,3,0,0,0,,,Less than 25
6838,Female,36,25 - 45,,Caucasian,0,5,0,0,2,,,25 - 45
6840,Male,40,25 - 45,,African-American,0,3,0,0,8,,,25 - 45
6846,Male,19,Less than 25,,African-American,0,6,0,0,0,,,Less than 25
6847,Female,26,25 - 45,,African-American,0,7,0,0,4,,,25 - 45
6850,Male,41,25 - 45,,Caucasian,0,9,0,0,0,,,25 - 45
6851,Male,26,25 - 45,,Caucasian,0,8,0,0,7,,,25 - 45
6852,Male,24,25 - 45,,Other,0,2,0,0,0,,,25 - 45
6855,Male,29,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
6857,Female,25,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
6858,Male,56,Greater than 45,,Caucasian,0,2,0,0,3,,,Greater than 45
6859,Male,20,Less than 25,,Caucasian,0,4,0,0,0,,,Less than 25
6862,Male,29,25 - 45,,African-American,0,4,0,0,5,,,25 - 45
6863,Male,30,25 - 45,,African-American,0,3,0,0,0,,,25 - 45
6864,Male,23,25 - 45,,African-American,0,10,0,0,6,,,25 - 45
6870,Male,29,25 - 45,,Caucasian,0,10,0,0,11,,,25 - 45
6875,Male,19,Less than 25,,Caucasian,0,8,0,0,0,,,Less than 25
6877,Female,32,25 - 45,,African-American,0,2,0,0,2,,,25 - 45
6878,Male,44,Greater than 45,,Caucasian,0,6,0,0,1,,,Greater than 45
6881,Male,32,25 - 45,,Hispanic,0,1,0,0,2,,,25 - 45
6882,Male,26,25 - 45,,African-American,0,9,0,1,17,,,25 - 45
6884,Male,26,25 - 45,,Caucasian,0,8,0,0,0,,,25 - 45
6885,Female,26,25 - 45,,Other,0,4,0,0,0,,,25 - 45
6886,Male,48,Greater than 45,,African-American,0,8,0,0,17,,,Greater than 45
6888,Female,33,25 - 45,,African-American,0,6,0,0,0,,,25 - 45
6889,Male,32,25 - 45,,Caucasian,0,4,0,0,3,,,25 - 45
6892,Male,18,Less than 25,,African-American,0,4,0,1,1,,,Less than 25
6896,Male,28,25 - 45,,Hispanic,0,10,0,0,0,,,25 - 45
6899,Male,36,25 - 45,,Caucasian,0,2,0,0,0,,,25 - 45
6901,Female,21,Less than 25,,African-American,0,7,0,0,0,,,Less than 25
6904,Female,20,Less than 25,,African-American,0,4,0,0,1,,,Less than 25
6906,Female,34,25 - 45,,Hispanic,0,3,0,0,0,,,25 - 45
6908,Male,29,25 - 45,,African-American,0,7,0,0,21,,,25 - 45
6910,Male,30,25 - 45,,African-American,0,9,0,3,18,,,25 - 45
6911,Male,18,Less than 25,,Hispanic,0,4,0,0,0,,,Less than 25
6916,Male,20,Less than 25,,African-American,0,6,0,0,1,,,Less than 25
6919,Female,24,25 - 45,,African-American,0,3,0,0,0,,,25 - 45
6920,Male,35,25 - 45,,African-American,0,6,1,0,10,,,25 - 45
6921,Male,40,25 - 45,,African-American,0,1,0,0,1,,,25 - 45
6924,Male,20,Less than 25,,African-American,0,9,0,0,2,,,Less than 25
6927,Male,41,25 - 45,,African-American,0,5,0,0,1,,,25 - 45
6931,Male,28,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
6932,Male,18,Less than 25,,Caucasian,0,7,0,0,3,,,Less than 25
6934,Female,31,25 - 45,,African-American,0,3,0,0,0,,,25 - 45
6937,Female,26,25 - 45,,Caucasian,0,4,0,0,0,,,25 - 45
6939,Male,58,Greater than 45,,Caucasian,0,1,0,0,2,,,Greater than 45
6941,Female,53,Greater than 45,,African-American,0,2,0,0,1,,,Greater than 45
6946,Male,19,Less than 25,,African-American,0,7,1,0,2,,,Less than 25
6947,Female,26,25 - 45,,African-American,0,5,0,0,4,,,25 - 45
6948,Male,26,25 - 45,,African-American,0,5,0,0,0,,,25 - 45
6949,Male,30,25 - 45,,Caucasian,0,1,0,0,1,,,25 - 45
6950,Male,48,Greater than 45,,Caucasian,0,6,0,0,3,,,Greater than 45
6952,Male,19,Less than 25,,African-American,0,5,0,0,0,,,Less than 25
6957,Male,24,25 - 45,,African-American,0,9,0,0,3,,,25 - 45
6960,Female,28,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
6961,Male,31,25 - 45,,African-American,0,8,0,0,0,,,25 - 45
6965,Female,38,25 - 45,,Other,0,3,0,0,2,,,25 - 45
6968,Male,28,25 - 45,,African-American,0,6,0,1,10,,,25 - 45
6971,Male,21,25 - 45,,African-American,0,5,0,0,5,,,25 - 45
6977,Female,43,Greater than 45,,Asian,0,3,0,0,6,,,Greater than 45
6979,Male,25,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
6980,Female,26,25 - 45,,African-American,0,9,0,0,13,,,25 - 45
6981,Male,36,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
6982,Male,56,Greater than 45,,Hispanic,0,2,0,0,1,,,Greater than 45
6983,Male,49,Greater than 45,,African-American,0,1,0,0,4,,,Greater than 45
6986,Male,34,25 - 45,,Hispanic,0,5,0,0,1,,,25 - 45
6997,Male,22,25 - 45,,African-American,0,4,0,0,2,,,25 - 45
7004,Male,21,Less than 25,,Caucasian,0,6,0,2,2,,,Less than 25
7007,Female,31,25 - 45,,African-American,0,3,0,0,6,,,25 - 45
7008,Male,42,Greater than 45,,African-American,1,8,0,0,12,,,Greater than 45
7010,Male,51,Greater than 45,,African-American,0,3,0,0,4,,,Greater than 45
7011,Male,48,Greater than 45,,African-American,0,5,0,0,8,,,Greater than 45
7012,Male,26,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
7015,Male,20,Less than 25,,Caucasian,0,2,0,0,0,,,Less than 25
7022,Male,23,25 - 45,,African-American,0,3,0,0,0,,,25 - 45
7023,Male,22,25 - 45,,Caucasian,0,5,0,0,2,,,25 - 45
7024,Male,25,25 - 45,,Caucasian,0,7,0,0,2,,,25 - 45
7025,Female,30,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
7026,Male,33,25 - 45,,African-American,0,4,0,0,7,,,25 - 45
7027,Male,46,Greater than 45,,African-American,0,1,0,0,0,,,Greater than 45
7028,Male,33,25 - 45,,Caucasian,0,3,0,0,5,,,25 - 45
7029,Male,30,25 - 45,,African-American,0,9,0,0,16,,,25 - 45
7030,Male,27,25 - 45,,Other,0,1,0,0,1,,,25 - 45
7032,Female,55,Greater than 45,,Caucasian,0,2,0,0,1,,,Greater than 45
7033,Male,19,Less than 25,,African-American,0,7,0,0,2,,,Less than 25
7036,Male,25,25 - 45,,Hispanic,0,1,0,0,0,,,25 - 45
7039,Female,34,25 - 45,,Caucasian,0,1,0,0,3,,,25 - 45
7040,Male,20,Less than 25,,Caucasian,0,9,0,0,0,,,Less than 25
7041,Male,18,Less than 25,,African-American,0,5,0,0,0,,,Less than 25
7043,Male,23,25 - 45,,African-American,0,3,0,0,0,,,25 - 45
7048,Male,25,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
7051,Male,54,Greater than 45,,African-American,0,1,0,0,1,,,Greater than 45
7053,Male,33,25 - 45,,African-American,0,4,0,0,0,,,25 - 45
7054,Male,48,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
7060,Female,32,25 - 45,,African-American,2,8,0,0,9,,,25 - 45
7064,Male,23,25 - 45,,African-American,0,4,0,0,6,,,25 - 45
7074,Female,21,Less than 25,,Caucasian,0,9,0,0,4,,,Less than 25
7076,Female,25,25 - 45,,Caucasian,0,2,0,0,0,,,25 - 45
7077,Male,29,25 - 45,,African-American,0,9,0,0,8,,,25 - 45
7079,Male,22,25 - 45,,Caucasian,0,7,0,1,3,,,25 - 45
7080,Female,50,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
7082,Male,32,25 - 45,,Hispanic,0,7,0,0,0,,,25 - 45
7087,Male,54,Greater than 45,,Other,0,1,0,0,0,,,Greater than 45
7095,Male,23,25 - 45,,Hispanic,0,5,0,0,1,,,25 - 45
7098,Male,18,Less than 25,,African-American,0,7,0,0,3,,,Less than 25
7099,Male,31,25 - 45,,African-American,0,2,0,0,2,,,25 - 45
7100,Male,23,25 - 45,,African-American,0,9,0,0,11,,,25 - 45
7101,Female,22,Less than 25,,Caucasian,0,5,0,0,0,,,Less than 25
7104,Male,45,Greater than 45,,Caucasian,0,6,0,0,4,,,Greater than 45
7105,Male,25,25 - 45,,African-American,0,10,0,0,15,,,25 - 45
7107,Male,26,25 - 45,,African-American,0,5,0,0,10,,,25 - 45
7109,Male,52,Greater than 45,,Caucasian,0,5,0,0,0,,,Greater than 45
7111,Male,43,Greater than 45,,Caucasian,0,3,0,0,3,,,Greater than 45
7112,Male,54,Greater than 45,,African-American,0,7,0,0,10,,,Greater than 45
7114,Male,19,Less than 25,,African-American,0,3,0,0,0,,,Less than 25
7116,Male,29,25 - 45,,African-American,0,8,0,0,9,,,25 - 45
7119,Male,21,Less than 25,,African-American,0,5,0,0,3,,,Less than 25
7121,Male,37,25 - 45,,Asian,0,1,0,0,0,,,25 - 45
7123,Male,25,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
7125,Female,26,25 - 45,,African-American,0,7,0,0,5,,,25 - 45
7126,Female,42,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
7127,Male,22,25 - 45,,Other,0,6,0,0,2,,,25 - 45
7130,Male,37,25 - 45,,Caucasian,0,3,0,0,4,,,25 - 45
7131,Male,35,25 - 45,,African-American,0,4,0,0,7,,,25 - 45
7136,Male,25,25 - 45,,African-American,0,10,0,0,3,,,25 - 45
7142,Female,31,25 - 45,,Other,0,2,0,0,0,,,25 - 45
7143,Male,53,Greater than 45,,African-American,0,1,0,0,1,,,Greater than 45
7144,Male,31,25 - 45,,African-American,0,9,0,0,3,,,25 - 45
7145,Male,26,25 - 45,,African-American,0,4,0,0,1,,,25 - 45
7148,Male,42,Greater than 45,,Hispanic,0,7,0,0,8,,,Greater than 45
7149,Male,19,Less than 25,,Caucasian,0,4,0,0,1,,,Less than 25
7150,Female,19,Less than 25,,African-American,0,8,0,0,0,,,Less than 25
7153,Male,19,Less than 25,,African-American,0,4,0,0,0,,,Less than 25
7154,Male,53,Greater than 45,,Caucasian,0,1,0,0,1,,,Greater than 45
7156,Male,45,Greater than 45,,African-American,0,3,0,0,4,,,Greater than 45
7157,Male,25,25 - 45,,Hispanic,0,2,0,0,1,,,25 - 45
7158,Male,24,25 - 45,,Caucasian,0,6,0,0,2,,,25 - 45
7159,Male,31,25 - 45,,Hispanic,0,2,0,0,1,,,25 - 45
7160,Male,21,Less than 25,,African-American,0,6,0,1,5,,,Less than 25
7162,Male,45,Greater than 45,,African-American,0,5,0,0,3,,,Greater than 45
7163,Male,30,25 - 45,,African-American,0,3,1,0,6,,,25 - 45
7164,Male,55,Greater than 45,,Caucasian,0,1,0,0,1,,,Greater than 45
7166,Female,31,25 - 45,,African-American,0,5,0,0,1,,,25 - 45
7167,Female,37,25 - 45,,African-American,0,5,0,0,2,,,25 - 45
7170,Male,18,Less than 25,,Caucasian,0,5,0,0,0,,,Less than 25
7171,Male,36,25 - 45,,Caucasian,0,3,0,0,2,,,25 - 45
7176,Male,32,25 - 45,,Caucasian,0,1,0,1,1,,,25 - 45
7177,Male,19,Less than 25,,Hispanic,0,2,0,0,0,,,Less than 25
7180,Male,34,25 - 45,,Hispanic,0,4,0,0,4,,,25 - 45
7184,Male,23,25 - 45,,African-American,0,8,0,0,2,,,25 - 45
7185,Male,58,Greater than 45,,Hispanic,0,4,0,0,0,,,Greater than 45
7186,Female,36,25 - 45,,Caucasian,0,4,0,0,1,,,25 - 45
7187,Male,35,25 - 45,,African-American,0,8,0,1,16,,,25 - 45
7189,Male,18,Less than 25,,Caucasian,0,4,0,0,0,,,Less than 25
7190,Female,27,25 - 45,,Hispanic,0,3,0,0,1,,,25 - 45
7192,Female,67,Greater than 45,,Other,0,1,0,0,0,,,Greater than 45
7196,Male,51,Greater than 45,,African-American,0,2,0,0,6,,,Greater than 45
7197,Male,33,25 - 45,,Caucasian,0,6,0,0,0,,,25 - 45
7199,Male,25,25 - 45,,African-American,0,6,0,0,1,,,25 - 45
7204,Male,28,25 - 45,,Caucasian,0,3,0,0,3,,,25 - 45
7205,Male,25,25 - 45,,Caucasian,0,8,0,0,0,,,25 - 45
7206,Male,34,25 - 45,,Hispanic,0,2,0,0,6,,,25 - 45
7210,Male,24,25 - 45,,African-American,0,8,0,0,1,,,25 - 45
7211,Male,38,25 - 45,,African-American,0,7,0,1,7,,,25 - 45
7214,Female,28,25 - 45,,African-American,0,3,0,0,7,,,25 - 45
7216,Male,30,25 - 45,,African-American,0,8,1,3,7,,,25 - 45
7219,Male,29,25 - 45,,African-American,0,4,0,0,3,,,25 - 45
7222,Female,32,25 - 45,,Caucasian,0,5,0,0,5,,,25 - 45
7223,Male,43,Greater than 45,,African-American,0,1,0,0,3,,,Greater than 45
7224,Male,22,Less than 25,,African-American,0,3,0,0,1,,,Less than 25
7225,Male,29,25 - 45,,African-American,0,6,0,1,7,,,25 - 45
7226,Male,41,25 - 45,,Caucasian,0,4,0,0,6,,,25 - 45
7228,Male,27,25 - 45,,Caucasian,3,4,0,0,4,,,25 - 45
7231,Male,34,25 - 45,,African-American,0,7,0,0,3,,,25 - 45
7234,Male,35,25 - 45,,Hispanic,0,5,0,0,1,,,25 - 45
7237,Male,38,25 - 45,,Caucasian,0,4,0,0,3,,,25 - 45
